2;26;901
5;26;628
7;26;176
6;26;155
4;26;119
8;26;583
10;26;1665
11;26;3016
9;27;384
3;27;19
5;27;257
8;27;360
7;27;833
2;27;312
4;27;533
9;28;292
6;27;1559
6;28;966
3;28;19
10;27;3679
5;28;56
2;28;19
7;28;95
11;27;4049
4;28;539
8;28;1138
10;28;1292
11;28;140
2;29;19
7;29;144
5;29;164
6;29;47
9;29;340
11;29;768
10;29;1244
3;29;19
8;29;248
4;29;192
9;30;449
5;30;87
2;30;19
7;30;66
8;30;669
3;30;343
6;30;852
10;30;138
11;30;204
4;30;244
10;31;119
11;31;95
4;31;212
3;31;19
7;31;51
5;31;71
8;31;1704
2;31;19
6;31;75
9;31;2370
7;32;100
9;32;261
5;32;119
2;32;19
11;32;111
4;32;168
3;32;279
6;32;1024
8;32;232
10;32;1269
10;33;195
8;33;472
9;33;432
7;33;708
3;33;19
6;33;2180
2;33;905
5;33;1098
11;33;159
4;33;212
2;34;19
7;34;115
6;34;248
5;34;132
10;34;180
9;34;416
4;34;71
11;34;268
8;34;263
3;34;19
2;35;19
11;35;187
7;35;275
9;35;465
6;35;151
4;35;228
3;35;19
5;35;289
8;35;372
3;36;19
5;36;228
10;35;1729
7;36;191
2;36;19
6;36;203
9;36;324
10;36;244
8;36;468
11;36;220
4;36;151
10;37;152
4;37;136
11;37;329
2;37;19
6;37;68
9;37;232
7;37;176
5;37;244
3;37;19
8;37;328
10;38;320
4;38;55
11;38;253
9;38;276
2;38;19
7;38;220
6;38;231
8;38;436
5;38;108
3;38;19
7;39;83
3;39;18
5;39;272
6;39;216
8;39;356
2;39;19
10;39;304
4;39;43
11;39;236
9;39;384
2;40;19
7;40;256
3;40;19
11;40;284
10;40;853
5;40;757
4;40;836
6;40;264
9;40;916
8;40;1591
8;41;669
6;41;123
11;41;142
7;41;239
5;41;550
4;41;991
3;41;343
2;41;608
9;41;1546
10;41;1706
3;42;19
9;42;1122
4;42;853
2;42;19
7;42;284
5;42;615
2;43;19
6;42;546
8;42;2203
6;43;575
5;43;289
10;42;2284
7;43;144
8;43;813
3;43;278
11;42;4813
4;43;1011
11;43;2058
9;43;2354
3;44;19
2;44;19
10;43;929
9;44;433
7;44;67
8;44;469
5;44;211
11;44;111
6;44;248
10;44;1180
4;44;244
11;45;159
5;45;612
10;45;1088
7;45;51
3;45;19
9;45;417
4;45;87
6;45;172
2;45;19
2;46;19
8;45;263
4;46;275
7;46;99
11;46;268
5;46;104
3;46;19
8;46;372
6;46;155
10;46;243
9;46;466
10;47;289
9;47;324
3;47;19
2;47;19
6;47;200
4;47;243
7;47;208
5;47;272
9;48;248
11;47;187
8;47;794
8;48;579
5;48;260
3;48;19
10;48;147
2;48;19
11;48;143
4;48;55
7;48;740
5;49;56
6;48;1060
3;49;264
6;49;572
11;49;1090
2;49;327
9;49;1179
4;49;754
10;49;320
7;49;972
7;50;192
2;50;19
6;50;516
8;49;1106
5;50;1163
3;50;19
9;50;276
10;50;304
11;50;235
8;50;280
4;50;228
2;51;19
8;51;388
9;51;384
4;51;119
7;51;176
5;51;70
6;51;47
10;51;104
11;51;284
3;51;18
5;52;119
2;52;19
4;52;103
9;52;307
3;52;452
6;52;758
8;52;248
7;52;796
10;52;960
9;53;290
11;52;1139
4;53;276
7;53;83
5;53;228
6;53;188
2;53;19
8;53;420
3;53;19
7;54;256
11;53;4797
11;54;659
2;54;19
5;54;147
3;54;390
10;54;800
6;54;470
4;54;260
8;54;1199
9;54;1587
10;55;228
8;55;233
2;55;19
5;55;538
4;55;184
3;55;715
9;55;352
7;55;1738
9;56;401
6;55;2344
2;56;19
11;55;2765
5;56;715
7;56;51
8;56;1216
4;56;962
6;56;515
3;56;19
10;56;836
11;56;921
5;57;244
8;57;263
11;57;219
7;57;95
6;57;520
2;57;19
10;57;260
4;57;244
3;57;19
9;57;433
3;58;311
9;58;2074
6;58;2104
7;58;1608
2;58;625
4;58;1844
8;58;883
5;58;854
11;58;3578
10;58;2241
2;59;19
10;59;1039
3;59;18
6;59;1016
5;59;943
7;59;159
11;59;1736
8;59;2541
9;59;2265
7;60;268
2;60;19
3;60;19
5;60;2477
6;60;1618
11;60;3047
4;59;3853
2;61;19
10;60;2319
4;60;2947
6;61;172
8;60;2933
9;60;3282
11;61;329
4;61;1434
10;61;554
9;61;1807
3;61;19
8;61;356
7;61;192
5;61;180
9;62;291
2;62;19
5;62;288
10;62;212
11;62;128
4;62;277
3;62;19
6;62;905
7;62;1176
8;62;344
5;63;212
7;63;83
9;63;340
3;63;19
2;63;19
10;63;1135
8;63;388
11;63;112
4;63;135
6;63;59
5;64;195
3;64;19
11;64;268
8;64;248
4;64;59
10;64;275
2;64;19
6;64;231
9;64;449
7;64;256
6;65;216
5;65;244
10;65;195
2;65;19
3;65;18
11;65;188
7;65;100
4;65;1043
9;65;1620
7;66;284
8;65;1919
5;66;104
2;66;19
9;66;359
10;66;179
6;66;264
8;66;403
11;66;171
4;66;119
3;66;20
9;67;401
3;67;19
5;67;257
2;67;19
4;67;152
7;67;67
11;67;1974
3;68;19
6;67;47
8;67;449
10;67;2727
2;68;19
7;68;51
5;68;1067
6;68;1281
8;68;1587
11;68;1777
2;69;19
4;68;1262
10;68;3038
8;69;469
3;69;19
5;69;119
9;68;4260
7;69;95
6;69;139
4;69;573
10;69;211
9;69;1995
11;69;143
5;70;147
3;70;19
2;70;19
8;70;264
4;70;228
10;70;135
7;70;207
9;70;276
11;70;312
2;71;19
6;70;248
10;71;367
7;71;131
9;71;388
3;71;18
5;71;131
11;71;1298
8;71;372
4;71;275
6;71;171
9;72;308
7;72;115
5;72;180
6;72;155
8;72;1087
3;72;966
2;72;19
10;72;276
2;73;265
9;73;647
3;73;422
4;72;506
7;73;702
11;72;427
6;73;203
11;73;328
8;73;280
5;73;288
4;73;61
10;73;195
